"datetime","season","rentMonth","rentHour","rentWeekday","temperature","humidity","rainfall","rentCount"
"2014-05-03 13:00:00",1,5,13,"Sat",19.5,28,0,4
"2014-05-03 14:00:00",1,5,14,"Sat",20.3,25,0,4
"2014-05-03 15:00:00",1,5,15,"Sat",21,22,0,4
"2014-05-03 16:00:00",1,5,16,"Sat",21.2,26,0,4
"2014-05-03 17:00:00",1,5,17,"Sat",21.1,27,0,4
"2014-05-03 18:00:00",1,5,18,"Sat",20.2,29,0,4
"2014-05-03 19:00:00",1,5,19,"Sat",17.7,41,0,3
"2014-05-03 20:00:00",1,5,20,"Sat",15.5,45,0,6
"2014-05-03 21:00:00",1,5,21,"Sat",14.4,42,0,6
"2014-05-03 22:00:00",1,5,22,"Sat",13.3,50,0,4
"2014-05-03 23:00:00",1,5,23,"Sat",12.4,59,0,5
"2014-05-04 00:00:00",1,5,0,"Sun",11.6,65,0,1
"2014-05-04 01:00:00",1,5,1,"Sun",10.6,75,0,1
"2014-05-04 02:00:00",1,5,2,"Sun",9.9,79,0,1
"2014-05-04 03:00:00",1,5,3,"Sun",9.8,80,0,1
"2014-05-04 04:00:00",1,5,4,"Sun",9.6,82,0,1
"2014-05-04 05:00:00",1,5,5,"Sun",9.4,83,0,1
"2014-05-04 06:00:00",1,5,6,"Sun",9.4,84,0,1
"2014-05-04 07:00:00",1,5,7,"Sun",9.6,86,0,1
"2014-05-04 08:00:00",1,5,8,"Sun",10.3,83,0,1
"2014-05-04 09:00:00",1,5,9,"Sun",11.6,79,0,1
"2014-05-04 10:00:00",1,5,10,"Sun",13.4,70,0,1
"2014-05-04 11:00:00",1,5,11,"Sun",14.9,62,0,1
"2014-05-04 12:00:00",1,5,12,"Sun",18.2,52,0,3
"2014-05-04 13:00:00",1,5,13,"Sun",19.6,39,0,1
"2014-05-04 14:00:00",1,5,14,"Sun",20.3,30,0,1
"2014-05-04 15:00:00",1,5,15,"Sun",20.2,30,0,1
"2014-05-04 16:00:00",1,5,16,"Sun",19.2,31,0,1
"2014-05-04 17:00:00",1,5,17,"Sun",17.1,40,0,1
"2014-05-04 18:00:00",1,5,18,"Sun",15.3,53,0,4
"2014-05-04 19:00:00",1,5,19,"Sun",14.5,66,0,1
"2014-05-04 20:00:00",1,5,20,"Sun",14.3,69,0,1
"2014-05-04 21:00:00",1,5,21,"Sun",9.5,90,1.6,1
"2014-05-04 22:00:00",1,5,22,"Sun",8.8,88,0.6,1
"2014-05-04 23:00:00",1,5,23,"Sun",8.7,76,0,1
"2014-05-05 00:00:00",1,5,0,"Mon",7.4,79,0,1
"2014-05-05 01:00:00",1,5,1,"Mon",7.5,75,0,1
"2014-05-05 02:00:00",1,5,2,"Mon",7.6,78,0,1
"2014-05-05 03:00:00",1,5,3,"Mon",6.6,88,0,1
"2014-05-05 04:00:00",1,5,4,"Mon",6.4,81,0,1
"2014-05-05 05:00:00",1,5,5,"Mon",5.8,88,0,1
"2014-05-05 06:00:00",1,5,6,"Mon",5.9,83,0,1
"2014-05-05 07:00:00",1,5,7,"Mon",7,79,0,2
"2014-05-05 08:00:00",1,5,8,"Mon",9.5,69,0,1
"2014-05-05 09:00:00",1,5,9,"Mon",10.7,61,0,1
"2014-05-05 10:00:00",1,5,10,"Mon",12.3,52,0,1
"2014-05-05 11:00:00",1,5,11,"Mon",13.7,43,0,4
"2014-05-05 12:00:00",1,5,12,"Mon",15.2,38,0,1
"2014-05-05 13:00:00",1,5,13,"Mon",16,32,0,4
"2014-05-05 14:00:00",1,5,14,"Mon",16.6,29,0,5
"2014-05-05 15:00:00",1,5,15,"Mon",17,28,0,1
"2014-05-05 16:00:00",1,5,16,"Mon",16.8,23,0,4
"2014-05-05 17:00:00",1,5,17,"Mon",16.3,27,0,4
"2014-05-05 18:00:00",1,5,18,"Mon",15.5,25,0,4
"2014-05-05 19:00:00",1,5,19,"Mon",13.6,36,0,4
"2014-05-05 20:00:00",1,5,20,"Mon",11.9,50,0,4
"2014-05-05 21:00:00",1,5,21,"Mon",11,57,0,4
"2014-05-05 22:00:00",1,5,22,"Mon",10.4,70,0,1
"2014-05-05 23:00:00",1,5,23,"Mon",9.6,67,0,1
"2014-05-06 00:00:00",1,5,0,"Tues",9.4,70,0,1
"2014-05-06 01:00:00",1,5,1,"Tues",9.6,69,0,1
"2014-05-06 02:00:00",1,5,2,"Tues",9.3,75,0,1
"2014-05-06 03:00:00",1,5,3,"Tues",8.7,80,0,1
